delineation,cbsa_code,bulletin,cbsa_title,cbsa_type,csa_code,csa_title,n_counties,n_metdivs,states,valid_from,valid_to
2015,24580,15-01,"Green Bay, WI",metropolitan,267,"Green Bay-Shawano, WI",3,0,55,2015-07-15,2017-08-15
2015,24620,15-01,"Greeneville, TN",micropolitan,,,1,0,47,2015-07-15,2017-08-15
2015,24640,15-01,"Greenfield Town, MA",micropolitan,521,"Springfield-Greenfield Town, MA",1,0,25,2015-07-15,2017-08-15
2015,24660,15-01,"Greensboro-High Point, NC",metropolitan,268,"Greensboro--Winston-Salem--High Point, NC",3,0,37,2015-07-15,2017-08-15
2015,24700,15-01,"Greensburg, IN",micropolitan,294,"Indianapolis-Carmel-Muncie, IN",1,0,18,2015-07-15,2017-08-15
2015,24740,15-01,"Greenville, MS",micropolitan,,,1,0,28,2015-07-15,2017-08-15
2015,24780,15-01,"Greenville, NC",metropolitan,274,"Greenville-Washington, NC",1,0,37,2015-07-15,2017-08-15
2015,24820,15-01,"Greenville, OH",micropolitan,212,"Dayton-Springfield-Sidney, OH",1,0,39,2015-07-15,2017-08-15
2015,24860,15-01,"Greenville-Anderson-Mauldin, SC",metropolitan,273,"Greenville-Spartanburg-Anderson, SC",4,0,45,2015-07-15,2017-08-15
2015,24900,15-01,"Greenwood, MS",micropolitan,,,2,0,28,2015-07-15,2017-08-15
2015,24940,15-01,"Greenwood, SC",micropolitan,273,"Greenville-Spartanburg-Anderson, SC",2,0,45,2015-07-15,2017-08-15
